open;high;low;close;volume
240.98;245.33;240.9;241.95;1682484
243.11;244.31;241.08;244.17;1388691
244.65;248.21;244.45;247.7;1232939
248.22;252.2;247.972;250.9;1941164
252.6;253.78;250.7534;251.35;1047586
249.48;249.58;246.25;247.34;1638203
247.78;248.7181;246.54;247.12;1101189
247.69;250.23;247.2803;248.46;1083981
247.88;249.73;246.71;249.45;1195706
251.0;254.94;250.68;254.66;1384222
255.15;256.3;252.35;252.59;1011323
252.02;252.02;248.62;250.47;1106812
250.18;252.01;248.5;251.74;1496280
250.86;253.18;250.86;251.5;841197
250.23;251.46;246.31;247.61;1159706
248.73;254.19;248.6;253.08;1201849
253.55;253.55;248.8;249.12;1300923
251.57;254.8;251.1;253.6;1174549
254.71;256.4999;251.64;251.88;919305
251.56;252.75;249.75;252.0;953946
253.93;256.74;251.51;256.55;1096295
257.3;260.62;254.975;257.25;1758740
256.97;260.41;256.75;260.15;1221783
260.14;263.42;260.14;261.97;1424278
263.59;266.67;263.19;265.53;1782413
265.97;266.03;262.34;262.92;1147804
264.0;264.08;261.36;263.48;1015600
262.51;264.99;260.8434;264.56;1363654
263.09;264.65;261.58;263.67;1399768
261.43;261.51;254.75;258.39;3160686
257.31;257.31;251.09;251.43;3906190
251.51;251.8;245.648;246.72;3665126
247.9;248.14;241.5;241.77;2687932
239.73;240.33;231.98;234.53;3605680
235.6;237.93;233.7;236.85;1954296
236.85;238.64;229.64;229.75;2596691
226.17;228.06;222.44;226.67;4067877
228.17;230.75;227.0;227.06;2541151
225.37;229.63;225.26;229.39;1587511
230.59;231.45;227.281;227.61;922018
228.34;229.13;225.51;228.58;1623553
228.58;229.289;225.35;228.27;1584852
229.21;235.46;228.98;234.94;1734265
235.4;237.2;234.3241;235.66;1195675
233.24;233.47;229.6079;230.22;1394599
231.78;233.75;229.61;232.69;1333179
232.0;234.89;231.81;233.75;983462
232.32;233.97;229.05;230.18;1936161
229.73;231.44;229.46;231.15;1801342
231.59;236.8425;231.28;236.19;1888751
235.12;237.35;234.0;236.55;1549790
235.45;236.03;233.53;234.93;1725954
234.86;236.87;234.24;236.4;1207145
237.69;240.315;236.3;236.83;1928177
